[23Apr2025 14:41:22.894] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[23Apr2025 14:41:22.897] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 11.0.26 by Ubuntu
[23Apr2025 14:41:23.148] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[23Apr2025 14:41:23.221] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/serio/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[23Apr2025 14:41:23.260] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Configuration file /workspaces/serio/servidor_minecraft/config/fml.toml is not correct. Correcting
[23Apr2025 14:41:23.265] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [defaultConfigPath] was corrected from null to defaultconfigs
[23Apr2025 14:41:23.268] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: com.electronwill.nightconfig.core.io.ParsingException: Invalid TOML data: entry "[maxThreads]" defined twice in its table.
[23Apr2025 14:41:23.268] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [maxThreads] was corrected from null to -1
[23Apr2025 14:41:23.269] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TableParser.checkDuplicateKey(TableParser.java:88)
[23Apr2025 14:41:23.269] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TableParser.parseNormal(TableParser.java:59)
[23Apr2025 14:41:23.270] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TomlParser.parse(TomlParser.java:44)
[23Apr2025 14:41:23.270] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TomlParser.parse(TomlParser.java:37)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:113)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:219)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:202)
[23Apr2025 14:41:23.272] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.file.WriteSyncFileConfig.load(WriteSyncFileConfig.java:73)
[23Apr2025 14:41:23.272] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread.run(FileWatcher.java:181)
[23Apr2025 14:41:23.740] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.830] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.837] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.842] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.848] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:24.999] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmlserver' with arguments [--gameDir, ., nogui]
[23Apr2025 14:41:31.242] [modloading-worker-2/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.12...
[23Apr2025 14:41:31.390] [modloading-worker-3/INFO] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Starting...
[23Apr2025 14:41:31.390] [modloading-worker-3/WARN] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Not supported on dedicated server!
[23Apr2025 14:41:31.424] [modloading-worker-2/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.42, for MC 1.16.5 with MCP 20210115.111550
[23Apr2025 14:41:31.440] [modloading-worker-2/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.42 Initialized
[23Apr2025 14:41:31.563] [modloading-worker-3/INFO] [expandability/]: ExpandAbility here, who dis?
[23Apr2025 14:41:54.088] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.thorn_pendant.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.089] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.thorn_pendant.strike_chance was corrected from null to its default, 0.5. 
[23Apr2025 14:41:54.089] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.thorn_pendant.min_damage was corrected from null to its default, 2. 
[23Apr2025 14:41:54.090] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.thorn_pendant.max_damage was corrected from null to its default, 6. 
[23Apr2025 14:41:54.090] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.umbrella was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.091] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.umbrella.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.091] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.umbrella.is_shield was corrected from null to its default, true. 
[23Apr2025 14:41:54.095] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.universal_attractor was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.095] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.universal_attractor.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.095] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.universal_attractor.range was corrected from null to its default, 5. 
[23Apr2025 14:41:54.095] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.universal_attractor.motionMultiplier was corrected from null to its default, 0.6. 
[23Apr2025 14:41:54.096] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.universal_attractor.cooldown was corrected from null to its default, 200. 
[23Apr2025 14:41:54.096] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.vampiric_glove was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.096] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.vampiric_glove.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.096] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.vampiric_glove.absorption_ratio was corrected from null to its default, 0.2. 
[23Apr2025 14:41:54.096] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.vampiric_glove.max_health_absorbed was corrected from null to its default, 6. 
[23Apr2025 14:41:54.096] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.villager_hat was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.097] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.villager_hat.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.097] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.villager_hat.reputation_bonus was corrected from null to its default, 100. 
[23Apr2025 14:41:54.097] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.whoopee_cushion was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.097] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.whoopee_cushion.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.098] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.whoopee_cushion.flatulence was corrected from null to its default, 0.125. 
[23Apr2025 14:41:54.128] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Preparing level "world"
[23Apr2025 14:42:00.539] [Server thread/INFO] [voicechat/]: [voicechat] Successfully migrated config voicechat-server.toml
[23Apr2025 14:42:00.864] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Preparing start region for dimension minecraft:overworld
[23Apr2025 14:42:01.074] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 0%
[23Apr2025 14:42:01.368] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 0%
[23Apr2025 14:42:01.866] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 0%
[23Apr2025 14:42:02.365] [Worker-Main-6/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 0%
[23Apr2025 14:42:02.874] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 1%
[23Apr2025 14:42:03.365] [Worker-Main-6/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 2%
[23Apr2025 14:42:03.877] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 4%
[23Apr2025 14:42:04.367] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 4%
[23Apr2025 14:42:04.876] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 7%
[23Apr2025 14:42:05.373] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 7%
[23Apr2025 14:42:05.869] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 11%
[23Apr2025 14:42:06.367] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 14%
[23Apr2025 14:42:06.865] [Worker-Main-6/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 17%
[23Apr2025 14:42:07.366] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 17%
[23Apr2025 14:42:07.865] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 17%
[23Apr2025 14:42:08.430] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 23%
[23Apr2025 14:42:08.874] [Worker-Main-6/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 24%
[23Apr2025 14:42:09.365] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 24%
[23Apr2025 14:42:09.869] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 29%
[23Apr2025 14:42:10.373] [Worker-Main-6/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 29%
[23Apr2025 14:42:10.870] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 29%
[23Apr2025 14:42:11.365] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 41%
[23Apr2025 14:42:11.873] [Worker-Main-6/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 43%
[23Apr2025 14:42:12.378] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 43%
[23Apr2025 14:42:12.873] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 43%
[23Apr2025 14:42:13.386] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 43%
[23Apr2025 14:42:13.869] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 56%
[23Apr2025 14:42:14.365] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 59%
[23Apr2025 14:42:14.870] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 64%
[23Apr2025 14:42:15.374] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 68%
[23Apr2025 14:42:15.865] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 71%
[23Apr2025 14:42:16.373] [Worker-Main-6/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 71%
[23Apr2025 14:42:16.881] [Worker-Main-4/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 91%
[23Apr2025 14:42:17.374] [Worker-Main-5/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Preparing spawn area: 99%
[23Apr2025 14:42:17.407] [Server thread/INFO] [net.minecraft.world.chunk.listener.LoggingChunkStatusListener/]: Time elapsed: 16543 ms
[23Apr2025 14:42:17.407] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Done (23.653s)! For help, type "help"
[23Apr2025 14:42:17.448] [Server thread/WARN] [voicechat/]: [voicechat] Running in offline mode - Voice chat encryption is not secure!
[23Apr2025 14:42:17.460] [VoiceChatServerThread/INFO] [voicechat/]: [voicechat] Voice chat server started at port 24454
[23Apr2025 14:43:21.012] [Server thread/INFO] [net.minecraft.network.login.ServerLoginNetHandler/]: com.mojang.authlib.GameProfile@4d30c869[id=<null>,name=sds,properties={},legacy=false] (/127.229.22.44:59679) lost connection: Disconnected
[23Apr2025 14:44:34.331] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@745d16c0
[23Apr2025 14:44:34.346] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: Ab3lny11[/127.229.22.44:36595] logged in with entity id 331 at (-197.5, 66.0, -5.5)
[23Apr2025 14:44:34.368] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 joined the game
[23Apr2025 14:44:34.661] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of Ab3lny11 (18)
[23Apr2025 14:44:34.663] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to Ab3lny11
[23Apr2025 14:44:41.837] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 has made the advancement [Easter Egg Searcher]
[23Apr2025 14:45:45.613] [Server thread/INFO] [net.minecraft.network.play.ServerPlayNetHandler/]: Ab3lny11 lost connection: Disconnected
[23Apr2025 14:45:45.613] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 left the game
[23Apr2025 14:45:45.616] [Server thread/INFO] [voicechat/]: [voicechat] Disconnecting client Ab3lny11
[23Apr2025 14:49:00.059] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@16d51805
[23Apr2025 14:49:00.067] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: 4kenyyFn[/127.69.190.97:55849] logged in with entity id 585 at (-193.5, 64.0, -21.5)
[23Apr2025 14:49:00.069] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: 4kenyyFn joined the game
[23Apr2025 14:49:03.076] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of 4kenyyFn (18)
[23Apr2025 14:49:03.077] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to 4kenyyFn
[23Apr2025 14:49:28.821] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@4db9d34b
[23Apr2025 14:49:28.832] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: Ab3lny11[/127.229.22.44:58511] logged in with entity id 677 at (-197.4532752924146, 66.0, -5.533803785776854)
[23Apr2025 14:49:28.835] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Ab3lny11 joined the game
[23Apr2025 14:49:29.133] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of Ab3lny11 (18)
[23Apr2025 14:49:29.134] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to Ab3lny11
